metric_id,asset_name,asset_type,metric_group_type,metric_type,task_name,metric_value,asset_value,count_tests,count_open_alerts,count_breaking_alerts
611,polaris-bhv4-one-percent,task,resources,driver_jvm_gc_time,polaris-bhv4-one-percent,0.156,,,,
612,polaris-bhv4-one-percent,task,resources,s3_get_object_requests,polaris-bhv4-one-percent,0,,,,
613,polaris-bhv4-one-percent,task,resources,executor_max_heap_memory_utilization,polaris-bhv4-one-percent,0.875160614649455,,,,
614,polaris-bhv4-one-percent,task,resources,executor_max_off_heap_memory_utilization,polaris-bhv4-one-percent,0,,,,
615,polaris-bhv4-one-percent,task,resources,executor_max_off_heap_used_memory,polaris-bhv4-one-percent,0,,,,
616,polaris-bhv4-one-percent,task,resources,num_executors,polaris-bhv4-one-percent,10,,,,
617,polaris-bhv4-one-percent,task,resources,num_tfs,polaris-bhv4-one-percent,12,,,,
618,polaris-bhv4-one-percent,task,time,task_idle_time,polaris-bhv4-one-percent,46.9549996852875,,,,
626,polaris-bhv4-one-percent,task,environment,num_changed_params,polaris-bhv4-one-percent,0,,,,
629,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,tf,time,duration,polaris-bhv4-one-percent,6,,,,
733,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,tf,resources,executors_used_vcore_time,polaris-bhv4-one-percent,5.404,,,,
734,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,tf,resources,num_spark_tasks,polaris-bhv4-one-percent,1,,,,
735,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,tf,resources,num_spark_jobs,polaris-bhv4-one-percent,1,,,,
736,yondu-behavioral4-one-percent,input_table,volume,meta_numOutputRows,polaris-bhv4-one-percent,346729,,,,
737,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,tf,resources,num_spark_stages,polaris-bhv4-one-percent,1,,,,
738,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,table,volume,meta_numPartitions,polaris-bhv4-one-percent,5,,,,
739,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,table,schema,schema_cnt,polaris-bhv4-one-percent,30,,,,
740,abfss://polaris-bhv4@bh4onepctprod.dfs.core.windows.net/delta,table,schema,num_schema_changes,polaris-bhv4-one-percent,0,,,,
741,polaris-bhv4-one-percent,task,time,executors_idle_time,polaris-bhv4-one-percent,58.3469998836517,,,,
