metric_id,asset_name,asset_type,metric_group_type,metric_type,task_name,metric_value,asset_value,count_tests,count_open_alerts,count_breaking_alerts
30,polaris-waf-dlr-100,task,resources,executor_max_heap_used_memory,polaris-waf-dlr-100,51.2739293426275,,,,
31,polaris-waf-dlr-100,task,resources,executor_cores,polaris-waf-dlr-100,6,,,,
32,polaris-waf-dlr-100,task,resources,broadcasts_failures,polaris-waf-dlr-100,0,,,,
33,polaris-waf-dlr-100,task,resources,driver_cores,polaris-waf-dlr-100,5,,,,
34,polaris-waf-dlr-100,task,resources,executors_java_used_cpu_time,polaris-waf-dlr-100,496976.21,,,,
35,polaris-waf-dlr-100,task,resources,executors_used_cpu_time,polaris-waf-dlr-100,496976.21,,,,
36,polaris-waf-dlr-100,task,resources,driver_max_heap_memory_utilization,polaris-waf-dlr-100,0.723870994523168,,,,
37,polaris-waf-dlr-100,task,resources,executor_managed_execution_memory_off_heap_max_used,polaris-waf-dlr-100,0,,,,
38,polaris-waf-dlr-100,task,resources,driver_heap_memory,polaris-waf-dlr-100,4,,,,
39,polaris-waf-dlr-100,task,resources,used_vcore_time,polaris-waf-dlr-100,1129844.013,,,,
40,polaris-waf-dlr-100,task,resources,executor_managed_storage_memory_on_heap_max_used,polaris-waf-dlr-100,0.00611933972686529,,,,
41,polaris-waf-dlr-100,task,resources,s3_put_object_requests,polaris-waf-dlr-100,0,,,,
42,polaris-waf-dlr-100,task,resources,executors_vcore_time,polaris-waf-dlr-100,1374197,,,,
43,polaris-waf-dlr-100,task,resources,driver_max_off_heap_memory_utilization,polaris-waf-dlr-100,0.430814743041992,,1,,
44,polaris-waf-dlr-100,task,resources,driver_jvm_gc_time_pct,polaris-waf-dlr-100,0.0781297562757473,,,,
45,polaris-waf-dlr-100,task,resources,fs_open_requests,polaris-waf-dlr-100,0,,,,
46,polaris-waf-dlr-100,task,time,skew_score,polaris-waf-dlr-100,0,,,,
47,polaris-waf-dlr-100,task,resources,executor_memory,polaris-waf-dlr-100,57,,,,
48,polaris-waf-dlr-100,task,resources,memory_time,polaris-waf-dlr-100,13064932.761,,,,
49,polaris-waf-dlr-100,task,resources,cached_data_max_memory_size,polaris-waf-dlr-100,0,,,,
50,polaris-waf-dlr-100,task,resources,driver_max_heap_used_memory,polaris-waf-dlr-100,2.89548397809267,,,,
51,polaris-waf-dlr-100,task,resources,cached_data_max_disk_size,polaris-waf-dlr-100,0,,,,
52,polaris-waf-dlr-100,task,resources,vcore_time,polaris-waf-dlr-100,1382575,,,,
53,polaris-waf-dlr-100,task,time,definity_executors_overhead,polaris-waf-dlr-100,20,,,,
54,polaris-waf-dlr-100,task,resources,driver_max_memory_utilization,polaris-waf-dlr-100,0.612645705540975,,,,
55,polaris-waf-dlr-100,task,resources,executor_max_used_memory,polaris-waf-dlr-100,53.5994489043951,,,,
56,polaris-waf-dlr-100,task,resources,driver_max_used_memory,polaris-waf-dlr-100,3.67587423324585,,,,
57,polaris-waf-dlr-100,task,resources,s3_head_object_requests,polaris-waf-dlr-100,0,,,,
58,polaris-waf-dlr-100,task,resources,s3_list_objects_requests,polaris-waf-dlr-100,0,,,,
59,polaris-waf-dlr-100,task,resources,broadcasts_count,polaris-waf-dlr-100,0,,1,,
60,polaris-waf-dlr-100,task,resources,vcore_utilization,polaris-waf-dlr-100,0.817202692801476,,1,,
61,polaris-waf-dlr-100,task,resources,executor_managed_on_heap_memory_max_used,polaris-waf-dlr-100,17.8342401077971,,,,
62,polaris-waf-dlr-100,task,resources,executor_managed_storage_memory_off_heap_max_used,polaris-waf-dlr-100,0,,,,
63,polaris-waf-dlr-100,task,resources,executor_managed_off_heap_memory_max_used,polaris-waf-dlr-100,0,,,,
64,polaris-waf-dlr-100,task,resources,fs_list_requests,polaris-waf-dlr-100,0,,,,
65,polaris-waf-dlr-100,task,resources,executor_heap_memory,polaris-waf-dlr-100,52,,,,
66,polaris-waf-dlr-100,task,resources,driver_off_heap_memory,polaris-waf-dlr-100,2,,,,
67,polaris-waf-dlr-100,task,resources,executors_other_used_cpu_time,polaris-waf-dlr-100,0,,,,
68,polaris-waf-dlr-100,task,resources,executor_off_heap_memory,polaris-waf-dlr-100,5,,,,
69,polaris-waf-dlr-100,task,resources,driver_memory,polaris-waf-dlr-100,6,,,,
70,polaris-waf-dlr-100,task,resources,executor_max_memory_utilization,polaris-waf-dlr-100,0.940341208849037,,,,
71,polaris-waf-dlr-100,task,time,definity_driver_overhead,polaris-waf-dlr-100,2,,,,
72,polaris-waf-dlr-100,task,resources,driver_jvm_gc_time,polaris-waf-dlr-100,1.309,,,,
73,polaris-waf-dlr-100,task,resources,s3_get_object_requests,polaris-waf-dlr-100,0,,,,
74,polaris-waf-dlr-100,task,resources,executor_max_heap_memory_utilization,polaris-waf-dlr-100,0.986037102742837,,,,
75,polaris-waf-dlr-100,task,resources,executor_max_off_heap_memory_utilization,polaris-waf-dlr-100,0.731538391113281,,,,
76,polaris-waf-dlr-100,task,resources,executor_max_off_heap_used_memory,polaris-waf-dlr-100,3.65769195556641,,,,
77,polaris-waf-dlr-100,task,resources,num_executors,polaris-waf-dlr-100,167,,,,
78,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,tf,time,duration,polaris-waf-dlr-100,1576,,1,,
79,polaris-waf-dlr-100,task,resources,num_tfs,polaris-waf-dlr-100,1,,,,
80,polaris-waf-dlr-100,task,time,task_idle_time,polaris-waf-dlr-100,97.5230000019073,,,,
81,polaris-waf-dlr-100,task,time,executors_idle_time,polaris-waf-dlr-100,160.462000131607,,,,
89,polaris-waf-dlr-100,task,environment,num_changed_params,polaris-waf-dlr-100,0,,,,
90,polaris-waf-dlr-100,task,time,sla,polaris-waf-dlr-100,2415.502,,1,,
92,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,tf,resources,num_spark_stages,polaris-waf-dlr-100,3,,,,
93,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,tf,resources,num_spark_jobs,polaris-waf-dlr-100,3,,,,
94,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,table,volume,meta_numPartitions,polaris-waf-dlr-100,20221,,1,,
95,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,tf,resources,num_spark_tasks,polaris-waf-dlr-100,32868,,,,
96,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,tf,resources,executors_used_vcore_time,polaris-waf-dlr-100,1121467.013,,,,
97,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,file,volume,meta_numFiles,polaris-waf-dlr-100,30210,,,,
98,gamora-waf-triggers-dlr,input_table,volume,meta_numOutputRows,polaris-waf-dlr-100,7004563884,,1,,
99,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,file,volume,meta_numParts,polaris-waf-dlr-100,20221,,,,
100,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,file,volume,meta_numOutputRows,polaris-waf-dlr-100,3502281942,,1,,
101,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,file,volume,meta_numOutputBytes,polaris-waf-dlr-100,2862952253039,,1,,
102,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,table,schema,schema_cnt,polaris-waf-dlr-100,143,,1,,
103,abfss://data@wafdlr100prod.dfs.core.windows.net/parquet,table,schema,num_schema_changes,polaris-waf-dlr-100,0,,1,,
