metric_id,asset_name,asset_type,metric_group_type,metric_type,task_name,metric_value,asset_value,count_tests,count_open_alerts,count_breaking_alerts
134,polaris-bhv4-100,task,resources,broadcasts_failures,polaris-bhv4-100,0,,,,
135,polaris-bhv4-100,task,resources,driver_cores,polaris-bhv4-100,4,,,,
136,polaris-bhv4-100,task,resources,executors_java_used_cpu_time,polaris-bhv4-100,1099.8,,,,
137,polaris-bhv4-100,task,resources,executors_used_cpu_time,polaris-bhv4-100,1099.8,,,,
138,polaris-bhv4-100,task,resources,driver_max_heap_memory_utilization,polaris-bhv4-100,0.272425889968872,,,,
139,polaris-bhv4-100,task,resources,executor_managed_execution_memory_off_heap_max_used,polaris-bhv4-100,0,,,,
140,polaris-bhv4-100,task,resources,driver_heap_memory,polaris-bhv4-100,4,,,,
141,polaris-bhv4-100,task,resources,used_vcore_time,polaris-bhv4-100,449,,,,
142,polaris-bhv4-100,task,resources,executor_managed_storage_memory_on_heap_max_used,polaris-bhv4-100,0,,,,
143,polaris-bhv4-100,task,resources,s3_put_object_requests,polaris-bhv4-100,0,,,,
144,polaris-bhv4-100,task,resources,executors_vcore_time,polaris-bhv4-100,50798,,,,
145,polaris-bhv4-100,task,resources,driver_max_off_heap_memory_utilization,polaris-bhv4-100,0,,1,,
146,polaris-bhv4-100,task,resources,driver_jvm_gc_time_pct,polaris-bhv4-100,0.0347339733884327,,,,
147,polaris-bhv4-100,task,resources,fs_open_requests,polaris-bhv4-100,0,,,,
148,polaris-bhv4-100,task,time,skew_score,polaris-bhv4-100,0,,,,
149,polaris-bhv4-100,task,resources,executor_memory,polaris-bhv4-100,48,,,,
150,polaris-bhv4-100,task,resources,memory_time,polaris-bhv4-100,407060.88,,,,
151,polaris-bhv4-100,task,resources,cached_data_max_memory_size,polaris-bhv4-100,0,,,,
152,polaris-bhv4-100,task,resources,driver_max_heap_used_memory,polaris-bhv4-100,1.08970355987549,,,,
153,polaris-bhv4-100,task,resources,cached_data_max_disk_size,polaris-bhv4-100,0,,,,
154,polaris-bhv4-100,task,resources,vcore_time,polaris-bhv4-100,51247,,,,
155,polaris-bhv4-100,task,time,definity_executors_overhead,polaris-bhv4-100,0,,,,
156,polaris-bhv4-100,task,resources,driver_max_memory_utilization,polaris-bhv4-100,0.181617259979248,,,,
157,polaris-bhv4-100,task,resources,executor_max_used_memory,polaris-bhv4-100,0.875,,,,
158,polaris-bhv4-100,task,resources,driver_max_used_memory,polaris-bhv4-100,1.08970355987549,,,,
159,polaris-bhv4-100,task,resources,s3_head_object_requests,polaris-bhv4-100,0,,,,
160,polaris-bhv4-100,task,resources,s3_list_objects_requests,polaris-bhv4-100,0,,,,
161,polaris-bhv4-100,task,resources,broadcasts_count,polaris-bhv4-100,0,,1,,
162,polaris-bhv4-100,task,resources,vcore_utilization,polaris-bhv4-100,0.00876148847737429,,1,,
163,polaris-bhv4-100,task,resources,executor_managed_on_heap_memory_max_used,polaris-bhv4-100,0,,,,
164,polaris-bhv4-100,task,resources,executor_managed_storage_memory_off_heap_max_used,polaris-bhv4-100,0,,,,
165,polaris-bhv4-100,task,resources,executor_managed_off_heap_memory_max_used,polaris-bhv4-100,0,,,,
166,polaris-bhv4-100,task,resources,fs_list_requests,polaris-bhv4-100,0,,,,
167,polaris-bhv4-100,task,resources,executor_heap_memory,polaris-bhv4-100,40,,,,
168,polaris-bhv4-100,task,resources,driver_off_heap_memory,polaris-bhv4-100,2,,,,
169,polaris-bhv4-100,task,resources,executors_other_used_cpu_time,polaris-bhv4-100,0,,,,
170,polaris-bhv4-100,task,resources,executor_off_heap_memory,polaris-bhv4-100,8,,,,
171,polaris-bhv4-100,task,resources,driver_memory,polaris-bhv4-100,6,,,,
172,polaris-bhv4-100,task,resources,executor_max_memory_utilization,polaris-bhv4-100,0.0182291666666667,,,,
173,polaris-bhv4-100,task,time,definity_driver_overhead,polaris-bhv4-100,2,,,,
174,polaris-bhv4-100,task,resources,driver_jvm_gc_time,polaris-bhv4-100,0.039,,,,
175,polaris-bhv4-100,task,resources,s3_get_object_requests,polaris-bhv4-100,0,,,,
176,polaris-bhv4-100,task,resources,executor_max_heap_memory_utilization,polaris-bhv4-100,0.021875,,,,
177,polaris-bhv4-100,task,resources,executor_max_off_heap_memory_utilization,polaris-bhv4-100,0,,,,
178,polaris-bhv4-100,task,resources,executor_max_off_heap_used_memory,polaris-bhv4-100,0,,,,
179,polaris-bhv4-100,task,resources,num_executors,polaris-bhv4-100,120,,,,
180,polaris-bhv4-100,task,time,duration,polaris-bhv4-100,110.598,,1,,
181,polaris-bhv4-100,task,resources,num_tfs,polaris-bhv4-100,0,,,,
182,polaris-bhv4-100,task,time,task_idle_time,polaris-bhv4-100,110.598000049591,,,,
190,polaris-bhv4-100,task,environment,num_changed_params,polaris-bhv4-100,0,,,,
